Job,Tool,a,b,ns/op,memUsage
 15342BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4027556791,15342
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4246733780,15343
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4297417302,15344
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4207228274,15345
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4017682037,15346
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4343801308,15347
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4474386039,15348
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4251446929,15349
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,3955413859,15350
BenchmarkSingleThreadIntervalOverlap10k_1mi-13                     ,Gonomics1Worker,10000,1000000,4040087141,15351
 15352BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13099721095,15352
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13993867843,15353
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13737169418,15354
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13126710014,15355
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13602858026,15356
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,14121313930,15357
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,12147045994,15358
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,12728442419,15359
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13821462393,15360
BenchmarkGonomicsIntervalOverlap10k_10mi-13                        ,Gonomics8Worker,10000,10000000,13559364211,15361
 15361BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,24567396756,15361
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7723453799,15361
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7610199574,15361
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7428077724,15361
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7792292106,15360
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7394464579,15360
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7319297879,15360
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7615422162,15360
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,7376408460,15360
BenchmarkBedtoolsIntervalOverlap10k_10mi-13                        ,Bedtools,10000,10000000,16046866292,15360
 15371BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,14331632922,15371
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,14222181138,15383
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,14110702174,15394
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,14141728036,15405
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,14262492373,15417
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,28796630695,15428
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,14470513205,15440
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,17591143747,15451
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,19310826636,15463
BenchmarkBedopsIntervalOverlap10k_10mi-13                          ,Bedops,10000,10000000,17706351650,15474
 15475BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,39093917730,15475
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,38578290892,15476
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,42571177401,15477
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,37900211193,15478
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,38581831864,15479
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,39119984505,15480
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,38794994720,15482
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,41107656446,15483
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,39349095233,15484
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,38609905709,15485
 15490BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,713849190,15501
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,749768112,15517
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,554998942,15533
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,861239196,15549
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,1077792081,15555
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,741676134,15571
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,688264315,15587
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,741173053,15603
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,650181968,15619
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,697951793,15635
 15637BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,268071549,15642
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,297577812,15650
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,276206786,15664
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,226123054,15678
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,272002987,15688
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,280573129,15695
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,305605644,15710
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,214629200,15727
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,216229816,15745
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,290591392,15767
 15767BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,284638795,15767
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,261349470,15767
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,237680876,15768
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,241832251,15768
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,270779870,15768
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,220726965,15768
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,261117949,15768
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,250748340,15769
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,238297119,15769
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,222591394,15769
 15775BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,685160003,15785
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,682382398,15801
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,636949451,15817
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,622256228,15833
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,579853324,15849
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,723227454,15865
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,774149382,15881
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,766405735,15897
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,699968899,15912
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,657088760,15928
 15933BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,856145134,15944
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,709035858,15960
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,791432762,15975
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,594309635,15991
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,768941426,16007
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,836073534,16023
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,759777692,16038
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,729112099,16054
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,601804222,16069
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,630585800,16085
 16087BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,293311587,16092
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,225525224,16110
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,228316119,16129
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,283937400,16136
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,278587854,16142
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,333774282,16156
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,385893124,16166
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,287207146,16177
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,213035741,16191
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,216142356,16208
 16208BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,271680120,16208
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,269543359,16208
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,260603403,16208
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,286219201,16208
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,257526938,16209
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,283385592,16209
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,244054586,16209
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,271477675,16209
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,231286201,16209
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,210804473,16209
 16214BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,630283836,16225
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,614818759,16241
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,661783055,16257
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,742328462,16272
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,595926460,16288
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,632762331,16304
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,647910792,16319
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,773618892,16335
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,684459742,16350
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,656778611,16366
 16371BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,685897615,16382
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,647307690,16397
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,703810784,16413
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,564898193,16429
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,542197072,16445
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,687913068,16461
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,694373626,16477
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,561723926,16493
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,731664680,16509
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,691471704,16524
 16526BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,350835337,16530
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,340966153,16535
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,346831424,16552
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,253107981,16558
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,333970811,16569
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,500082904,16575
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,352472405,16580
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,406969919,16587
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,391624094,16595
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,354221973,16601
 16601BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,270251822,16601
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,281731688,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,292194103,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,294362743,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,274742342,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,279317032,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,377407275,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,241356733,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,251351501,16600
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,250052065,16600
 16605BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,857985936,16615
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,781861018,16631
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,810406434,16647
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,827408708,16663
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,725738392,16679
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,899959273,16694
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,803486092,16710
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,723629662,16725
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,894359291,16741
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,793343106,16757
 16763BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,732608952,16774
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,952727121,16792
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,729375688,16810
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,798567154,16827
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,931506256,16845
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,922219034,16862
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,684465134,16880
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,1013102588,16886
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,720570326,16904
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,740900330,16922
 16923BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,470741773,16930
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,1039466996,16931
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,922189464,16935
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,651118858,16939
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,1055818290,16940
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,1072167728,16942
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,682787452,16946
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,939568167,16949
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,659224636,16953
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,838945614,16957
 16957BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,605926922,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,549333891,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,578586768,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,442627967,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,395440661,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,538893233,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,416326395,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,477003420,16957
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,521946216,16956
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,508648134,16956
 16962BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1571418774,16962
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1438333774,16968
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1597201623,16974
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1264113359,16980
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1213482607,16985
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1304355321,16991
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1355499907,16997
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1421964771,17003
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1351752376,17009
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1410178814,17015
 17023BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1955852089,17023
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1833376556,17031
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1986332857,17040
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1703256442,17048
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1972959284,17057
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,2148803740,17065
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1733064235,17073
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1801240685,17082
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,2205891167,17090
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,2055203062,17098
 17099BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2737058036,17099
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2802141748,17101
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,6270025913,17102
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2816358885,17103
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2857493327,17105
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2931758825,17106
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,8417825617,17107
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,6983898793,17109
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2758026286,17110
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,6449121592,17111
 17112BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1910766664,17112
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,4124914384,17113
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1988003421,17113
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1854038971,17114
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,2205895938,17115
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,2008292382,17116
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1869296169,17117
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,3754875250,17117
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,3227129820,17118
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1865510291,17119
 17127BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,7373560996,17127
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6436533624,17135
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6797131635,17143
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6593730417,17152
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6911248286,17160
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6762759526,17168
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6353777408,17177
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6441802408,17185
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,7142982705,17193
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6251777370,17201
 17210BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12742446930,17210
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,11916592720,17218
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,11899823330,17227
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12627889730,17236
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12411291656,17244
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12011218070,17253
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,14604887000,17261
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12994176109,17270
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,13332390586,17279
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,13303845979,17287
 17289BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,26638724608,17289
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,27079807928,17290
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,26433600311,17291
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,48170615261,17293
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,63860588345,17294
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,27035472586,17295
