Job,Tool,a,b,ns/op
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,38794994720
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,41107656446
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,39349095233
BenchmarkSingleThreadIntervalOverlap10k_10mi-13                    ,Gonomics1Worker,10000,10000000,38609905709
 15490BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,713849190
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,749768112
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,554998942
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,861239196
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,1077792081
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,741676134
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,688264315
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,741173053
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,650181968
BenchmarkGonomicsIntervalOverlap100k_100-13                        ,Gonomics8Worker,100000,100,697951793
 15637BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,268071549
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,297577812
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,276206786
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,226123054
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,272002987
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,280573129
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,305605644
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,214629200
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,216229816
BenchmarkBedtoolsIntervalOverlap100k_100-13                        ,Bedtools,100000,100,290591392
 15767BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,284638795
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,261349470
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,237680876
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,241832251
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,270779870
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,220726965
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,261117949
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,250748340
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,238297119
BenchmarkBedopsIntervalOverlap100k_100-13                          ,Bedops,100000,100,222591394
 15775BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,685160003
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,682382398
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,636949451
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,622256228
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,579853324
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,723227454
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,774149382
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,766405735
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,699968899
BenchmarkSingleThreadIntervalOverlap100k_100-13                    ,Gonomics1Worker,100000,100,657088760
 15933BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,856145134
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,709035858
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,791432762
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,594309635
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,768941426
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,836073534
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,759777692
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,729112099
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,601804222
BenchmarkGonomicsIntervalOverlap100k_1k-13                         ,Gonomics8Worker,100000,1000,630585800
 16087BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,293311587
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,225525224
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,228316119
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,283937400
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,278587854
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,333774282
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,385893124
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,287207146
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,213035741
BenchmarkBedtoolsIntervalOverlap100k_1k-13                         ,Bedtools,100000,1000,216142356
 16208BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,271680120
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,269543359
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,260603403
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,286219201
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,257526938
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,283385592
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,244054586
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,271477675
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,231286201
BenchmarkBedopsIntervalOverlap100k_1k-13                           ,Bedops,100000,1000,210804473
 16214BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,630283836
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,614818759
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,661783055
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,742328462
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,595926460
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,632762331
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,647910792
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,773618892
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,684459742
BenchmarkSingleThreadIntervalOverlap100k_1k-13                     ,Gonomics1Worker,100000,1000,656778611
 16371BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,685897615
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,647307690
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,703810784
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,564898193
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,542197072
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,687913068
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,694373626
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,561723926
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,731664680
BenchmarkGonomicsIntervalOverlap100k_10k-13                        ,Gonomics8Worker,100000,10000,691471704
 16526BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,350835337
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,340966153
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,346831424
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,253107981
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,333970811
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,500082904
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,352472405
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,406969919
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,391624094
BenchmarkBedtoolsIntervalOverlap100k_10k-13                        ,Bedtools,100000,10000,354221973
 16601BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,270251822
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,281731688
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,292194103
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,294362743
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,274742342
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,279317032
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,377407275
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,241356733
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,251351501
BenchmarkBedopsIntervalOverlap100k_10k-13                          ,Bedops,100000,10000,250052065
 16605BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,857985936
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,781861018
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,810406434
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,827408708
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,725738392
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,899959273
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,803486092
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,723629662
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,894359291
BenchmarkSingleThreadIntervalOverlap100k_10k-13                    ,Gonomics1Worker,100000,10000,793343106
 16763BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,732608952
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,952727121
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,729375688
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,798567154
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,931506256
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,922219034
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,684465134
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,1013102588
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,720570326
BenchmarkGonomicsIntervalOverlap100k_100k-13                       ,Gonomics8Worker,100000,100000,740900330
 16923BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,470741773
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,1039466996
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,922189464
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,651118858
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,1055818290
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,1072167728
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,682787452
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,939568167
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,659224636
BenchmarkBedtoolsIntervalOverlap100k_100k-13                       ,Bedtools,100000,100000,838945614
 16957BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,605926922
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,549333891
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,578586768
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,442627967
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,395440661
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,538893233
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,416326395
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,477003420
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,521946216
BenchmarkBedopsIntervalOverlap100k_100k-13                         ,Bedops,100000,100000,508648134
 16962BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1571418774
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1438333774
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1597201623
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1264113359
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1213482607
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1304355321
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1355499907
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1421964771
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1351752376
BenchmarkSingleThreadIntervalOverlap100k_100k-13                   ,Gonomics1Worker,100000,100000,1410178814
 17023BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1955852089
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1833376556
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1986332857
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1703256442
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1972959284
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,2148803740
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1733064235
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,1801240685
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,2205891167
BenchmarkGonomicsIntervalOverlap100k_1mi-13                        ,Gonomics8Worker,100000,1000000,2055203062
 17099BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2737058036
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2802141748
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,6270025913
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2816358885
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2857493327
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2931758825
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,8417825617
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,6983898793
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,2758026286
BenchmarkBedtoolsIntervalOverlap100k_1mi-13                        ,Bedtools,100000,1000000,6449121592
 17112BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1910766664
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,4124914384
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1988003421
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1854038971
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,2205895938
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,2008292382
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1869296169
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,3754875250
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,3227129820
BenchmarkBedopsIntervalOverlap100k_1mi-13                          ,Bedops,100000,1000000,1865510291
 17127BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,7373560996
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6436533624
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6797131635
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6593730417
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6911248286
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6762759526
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6353777408
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6441802408
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,7142982705
BenchmarkSingleThreadIntervalOverlap100k_1mi-13                    ,Gonomics1Worker,100000,1000000,6251777370
 17210BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12742446930
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,11916592720
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,11899823330
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12627889730
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12411291656
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12011218070
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,14604887000
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,12994176109
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,13332390586
BenchmarkGonomicsIntervalOverlap100k_10mi-13                       ,Gonomics8Worker,100000,10000000,13303845979
 17289BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,26638724608
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,27079807928
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,26433600311
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,48170615261
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,63860588345
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,27035472586
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,42067913321
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,26399672406
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,25308854921
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,43498156140
 17312BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,22508204592
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,22514323289
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14881501290
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14874901759
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,27307419189
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,25737288295
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14992684035
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,15277262551
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14755755121
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,25884777986
 17418BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,60481767700
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61310116724
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59411685697
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61802967262
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,60006534557
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61324887840
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59981891247
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59954958556
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61923779069
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59839291829
 17545BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,13352618017
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,10645214110
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,10040542334
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,8566136036
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,8986497176
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,8203055695
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,12407493838
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,11997551532
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,9201498124
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,10222556410
 18043BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2669830376
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,5679055858
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2813312949
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,5982673840
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2854209604
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,5675756712
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2751353468
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,4529962449
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2884370859
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2664672882
 18188BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,2515602306
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1816155810
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,2485700844
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,3444286584
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1658666907
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1943922691
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1918249662
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1941968696
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1603792161
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1900689727
 18247BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,13902971771
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,9979545121
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8229349143
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,9280409619
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8693412092
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8367003186
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8177372691
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,9010477167
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,11619556480
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8410564729
